Timestamp,Temperature_C,Humidity_%,Light_raw
10-09-2026 18:12:59,23.0,48.0,34
10-09-2026 18:13:01,23.0,48.0,53
10-09-2026 18:13:03,23.0,48.0,45
10-09-2026 18:13:05,23.0,48.0,36
10-09-2026 18:13:07,23.0,48.0,53
10-09-2026 18:13:09,23.0,48.0,46
10-09-2026 18:13:11,23.0,48.0,37
10-09-2026 18:13:13,23.0,48.0,48
10-09-2026 18:13:15,23.0,48.0,45
10-09-2026 18:13:17,23.0,48.0,41
10-09-2026 18:13:19,23.0,48.0,48
10-09-2026 18:13:21,23.0,48.0,37
10-09-2026 18:13:23,23.0,48.0,47
10-09-2026 18:13:25,23.0,48.0,37
10-09-2026 18:13:27,23.0,48.0,43
10-09-2026 18:13:29,23.0,48.0,47
10-09-2026 18:13:31,23.0,48.0,45
10-09-2026 18:13:34,23.0,48.0,38
10-09-2026 18:13:36,23.0,48.0,47
10-09-2026 18:13:38,23.0,48.0,38
10-09-2026 18:13:40,23.0,48.0,56
10-09-2026 18:13:42,23.0,48.0,38
10-09-2026 18:13:44,23.0,48.0,39
10-09-2026 18:13:46,23.0,48.0,52
10-09-2026 18:13:48,23.0,48.0,34
10-09-2026 18:13:50,23.0,48.0,45
10-09-2026 18:13:52,23.0,48.0,45
10-09-2026 18:13:54,23.0,48.0,31
10-09-2026 18:13:56,23.0,48.0,41
10-09-2026 18:13:58,23.0,48.0,48
10-09-2026 18:14:00,23.0,48.0,37
10-09-2026 18:14:02,23.0,48.0,34
10-09-2026 18:14:04,23.0,48.0,46
10-09-2026 18:14:06,23.0,48.0,52
10-09-2026 18:14:08,23.0,48.0,42
10-09-2026 18:14:10,23.0,48.0,42
10-09-2026 18:14:12,23.0,48.0,50
10-09-2026 18:14:14,23.0,48.0,41
10-09-2026 18:14:16,23.0,48.0,41
10-09-2026 18:14:18,23.0,48.0,46
10-09-2026 18:14:20,23.0,48.0,33
10-09-2026 18:14:22,23.0,48.0,26
10-09-2026 18:14:24,23.0,48.0,22
10-09-2026 18:14:26,23.0,48.0,37
10-09-2026 18:14:28,23.0,48.0,23
10-09-2026 18:14:30,23.0,48.0,38
10-09-2026 18:14:32,23.0,48.0,41
10-09-2026 18:14:34,23.0,48.0,49
10-09-2026 18:14:36,23.0,48.0,46
10-09-2026 18:14:38,23.0,48.0,39
10-09-2026 18:14:40,23.0,48.0,50
10-09-2026 18:14:42,23.0,48.0,42
10-09-2026 18:14:45,23.0,48.0,50
10-09-2026 18:14:47,23.0,48.0,39
10-09-2026 18:14:49,23.0,48.0,53
10-09-2026 18:14:51,23.0,48.0,40
10-09-2026 18:14:53,23.0,48.0,53
10-09-2026 18:14:55,23.0,48.0,42
10-09-2026 18:14:57,23.0,48.0,47
10-09-2026 18:14:59,23.0,48.0,37
10-09-2026 18:15:01,23.0,48.0,53
10-09-2026 18:15:03,23.0,48.0,38
10-09-2026 18:15:05,23.0,48.0,50
10-09-2026 18:15:07,23.0,48.0,38
10-09-2026 18:15:09,23.0,48.0,49
10-09-2026 18:15:11,23.0,48.0,40
10-09-2026 18:15:13,23.0,48.0,50
10-09-2026 18:15:15,23.0,48.0,34
10-09-2026 18:15:17,23.0,48.0,46
10-09-2026 18:15:19,23.0,48.0,41
10-09-2026 18:15:21,23.0,48.0,42
10-09-2026 18:15:23,23.0,48.0,42
10-09-2026 18:15:25,23.0,48.0,45
10-09-2026 18:15:27,23.0,48.0,48
10-09-2026 18:15:29,23.0,48.0,40
10-09-2026 18:15:31,23.0,48.0,44
10-09-2026 18:15:33,23.0,48.0,42
10-09-2026 18:15:35,23.0,48.0,45
10-09-2026 18:15:37,23.0,48.0,45
10-09-2026 18:15:39,23.0,48.0,41
10-09-2026 18:15:41,23.0,48.0,45
10-09-2026 18:15:43,23.0,48.0,40
10-09-2026 18:15:45,23.0,48.0,45
10-09-2026 18:15:47,23.0,48.0,38
10-09-2026 18:15:49,23.0,48.0,49
10-09-2026 18:15:51,23.0,48.0,36
10-09-2026 18:15:53,23.0,48.0,44
10-09-2026 18:15:56,23.0,48.0,44
10-09-2026 18:15:58,23.0,48.0,35
10-09-2026 18:16:00,23.0,48.0,50
10-09-2026 18:16:02,23.0,48.0,42
10-09-2026 18:16:04,23.0,48.0,32
10-09-2026 18:16:06,23.0,48.0,34
10-09-2026 18:16:08,23.0,48.0,49
10-09-2026 18:16:10,23.0,48.0,48
10-09-2026 18:16:12,23.0,48.0,37
10-09-2026 18:16:14,23.0,48.0,44
10-09-2026 18:16:16,23.0,48.0,52
10-09-2026 18:16:18,23.0,48.0,36
10-09-2026 18:16:20,23.0,48.0,48
10-09-2026 18:16:22,23.0,48.0,48
10-09-2026 18:16:24,23.0,48.0,38
10-09-2026 18:16:26,23.0,48.0,52
10-09-2026 18:16:28,23.0,48.0,34
10-09-2026 18:16:30,23.0,48.0,42
10-09-2026 18:16:32,23.0,48.0,48
10-09-2026 18:16:34,23.0,48.0,40
10-09-2026 18:16:36,23.0,48.0,40
10-09-2026 18:16:38,23.0,48.0,45
10-09-2026 18:16:40,23.0,48.0,43
10-09-2026 18:16:42,23.0,48.0,38
10-09-2026 18:16:44,23.0,48.0,49
10-09-2026 18:16:46,23.0,48.0,45
10-09-2026 18:16:48,23.0,48.0,34
10-09-2026 18:16:50,23.0,48.0,45
10-09-2026 18:16:52,23.0,48.0,47
10-09-2026 18:16:54,23.0,48.0,34
10-09-2026 18:16:56,23.0,48.0,42
10-09-2026 18:16:58,23.0,48.0,46
10-09-2026 18:17:00,23.0,48.0,40
10-09-2026 18:17:02,23.0,48.0,52
10-09-2026 18:17:04,23.0,48.0,45
10-09-2026 18:17:06,23.0,48.0,34
10-09-2026 18:17:09,23.0,48.0,53
10-09-2026 18:17:11,23.0,48.0,42
10-09-2026 18:17:13,23.0,48.0,34
10-09-2026 18:17:15,23.0,48.0,45
10-09-2026 18:17:17,23.0,48.0,43
10-09-2026 18:17:19,23.0,48.0,38
10-09-2026 18:17:21,23.0,48.0,52
10-09-2026 18:17:23,23.0,48.0,45
10-09-2026 18:17:25,23.0,48.0,39
10-09-2026 18:17:27,23.0,48.0,50
10-09-2026 18:17:29,23.0,48.0,42
10-09-2026 18:17:31,23.0,48.0,39
10-09-2026 18:17:33,23.0,48.0,50
10-09-2026 18:17:35,23.0,48.0,42
10-09-2026 18:17:37,23.0,48.0,48
10-09-2026 18:17:39,23.0,48.0,52
10-09-2026 18:17:41,23.0,48.0,37
10-09-2026 18:17:43,23.0,48.0,50
10-09-2026 18:17:45,23.0,48.0,42
10-09-2026 18:17:47,23.0,48.0,45
10-09-2026 18:17:49,23.0,48.0,52
10-09-2026 18:17:51,23.0,48.0,37
10-09-2026 18:17:53,23.0,48.0,42
10-09-2026 18:17:55,23.0,48.0,47
10-09-2026 18:17:57,23.0,48.0,34
10-09-2026 18:17:59,23.0,48.0,42
10-09-2026 18:18:01,23.0,48.0,45
10-09-2026 18:18:03,23.0,48.0,36
10-09-2026 18:18:05,23.0,48.0,43
10-09-2026 18:18:07,23.0,48.0,40
10-09-2026 18:18:09,23.0,48.0,37
10-09-2026 18:18:11,23.0,48.0,45
10-09-2026 18:18:13,23.0,48.0,41
10-09-2026 18:18:15,23.0,48.0,38
10-09-2026 18:18:17,23.0,48.0,49
10-09-2026 18:18:20,23.0,48.0,45
10-09-2026 18:18:22,23.0,48.0,37
10-09-2026 18:18:24,23.0,48.0,49
10-09-2026 18:18:26,23.0,48.0,44
10-09-2026 18:18:28,23.0,48.0,37
10-09-2026 18:18:30,23.0,48.0,42
10-09-2026 18:18:32,23.0,48.0,45
10-09-2026 18:18:34,23.0,48.0,34
10-09-2026 18:18:36,23.0,48.0,53
10-09-2026 18:18:38,23.0,48.0,41
10-09-2026 18:18:40,23.0,48.0,42
10-09-2026 18:18:42,23.0,48.0,42
10-09-2026 18:18:44,23.0,48.0,45
10-09-2026 18:18:46,23.0,48.0,30
10-09-2026 18:18:48,23.0,48.0,49
10-09-2026 18:18:50,23.0,48.0,43
10-09-2026 18:18:52,23.0,48.0,35
10-09-2026 18:18:54,23.0,48.0,42
10-09-2026 18:18:56,23.0,48.0,47
10-09-2026 18:18:58,23.0,48.0,37
10-09-2026 18:19:00,23.0,48.0,40
10-09-2026 18:19:02,23.0,48.0,52
10-09-2026 18:19:04,23.0,48.0,34
10-09-2026 18:19:06,23.0,48.0,42
10-09-2026 18:19:08,23.0,48.0,43
10-09-2026 18:19:10,23.0,48.0,43
10-09-2026 18:19:12,23.0,48.0,40
10-09-2026 18:19:14,23.0,48.0,42
10-09-2026 18:19:16,23.0,48.0,43
10-09-2026 18:19:18,23.0,48.0,39
10-09-2026 18:19:20,23.0,48.0,39
10-09-2026 18:19:22,23.0,48.0,47
10-09-2026 18:19:24,23.0,48.0,45
10-09-2026 18:19:26,23.0,48.0,42
10-09-2026 18:19:28,23.0,48.0,53
10-09-2026 18:19:31,23.0,48.0,36
10-09-2026 18:19:33,23.0,48.0,53
10-09-2026 18:19:35,23.0,48.0,38
10-09-2026 18:19:37,23.0,48.0,47
10-09-2026 18:19:39,23.0,48.0,32
10-09-2026 18:19:41,23.0,48.0,46
10-09-2026 18:19:43,23.0,48.0,40
10-09-2026 18:19:45,23.0,48.0,46
10-09-2026 18:19:47,23.0,48.0,46
10-09-2026 18:19:49,23.0,48.0,38
10-09-2026 18:19:51,23.0,48.0,50
10-09-2026 18:19:53,23.0,48.0,39
10-09-2026 18:19:55,23.0,48.0,42
10-09-2026 18:19:57,23.0,48.0,47
10-09-2026 18:19:59,23.0,48.0,37
10-09-2026 18:20:01,23.0,48.0,50
10-09-2026 18:20:03,23.0,48.0,37
10-09-2026 18:20:05,23.0,48.0,45
10-09-2026 18:20:07,23.0,48.0,36
10-09-2026 18:20:09,23.0,48.0,49
10-09-2026 18:20:11,23.0,48.0,40
10-09-2026 18:20:13,23.0,48.0,53
10-09-2026 18:20:15,23.0,48.0,40
10-09-2026 18:20:17,23.0,48.0,49
10-09-2026 18:20:19,23.0,48.0,45
10-09-2026 18:20:21,23.0,48.0,46
10-09-2026 18:20:23,23.0,48.0,42
10-09-2026 18:20:25,23.0,48.0,45
10-09-2026 18:20:27,23.0,48.0,42
10-09-2026 18:20:29,23.0,48.0,35
10-09-2026 18:20:31,23.0,48.0,52
10-09-2026 18:20:33,23.0,48.0,38
10-09-2026 18:20:35,23.0,48.0,45
10-09-2026 18:20:37,23.0,48.0,52
10-09-2026 18:20:39,23.0,48.0,37
10-09-2026 18:20:41,23.0,48.0,48
10-09-2026 18:20:44,23.0,48.0,46
10-09-2026 18:20:46,23.0,48.0,37
10-09-2026 18:20:48,23.0,48.0,52
10-09-2026 18:20:50,23.0,48.0,41
10-09-2026 18:20:52,23.0,48.0,39
10-09-2026 18:20:54,23.0,48.0,51
10-09-2026 18:20:56,23.0,48.0,38
10-09-2026 18:20:58,23.0,48.0,50
10-09-2026 18:21:00,23.0,48.0,35
10-09-2026 18:21:02,23.0,48.0,45
10-09-2026 18:21:04,23.0,48.0,34
10-09-2026 18:21:06,23.0,48.0,51
10-09-2026 18:21:08,23.0,48.0,42
10-09-2026 18:21:10,23.0,48.0,46
10-09-2026 18:21:12,23.0,48.0,40
10-09-2026 18:21:14,23.0,48.0,42
10-09-2026 18:21:16,23.0,48.0,47
10-09-2026 18:21:18,23.0,48.0,38
10-09-2026 18:21:20,23.0,48.0,49
10-09-2026 18:21:22,23.0,48.0,34
10-09-2026 18:21:24,23.0,48.0,43
10-09-2026 18:21:26,23.0,48.0,50
10-09-2026 18:21:28,23.0,48.0,38
10-09-2026 18:21:30,23.0,48.0,47
10-09-2026 18:21:32,23.0,48.0,46
10-09-2026 18:21:34,23.0,48.0,37
10-09-2026 18:21:36,23.0,48.0,46
10-09-2026 18:21:38,23.0,48.0,46
10-09-2026 18:21:40,23.0,48.0,39
10-09-2026 18:21:42,23.0,48.0,40
10-09-2026 18:21:44,23.0,48.0,50
10-09-2026 18:21:46,23.0,48.0,39
10-09-2026 18:21:48,23.0,48.0,33
10-09-2026 18:21:50,23.0,48.0,48
10-09-2026 18:21:52,23.0,48.0,51
10-09-2026 18:21:55,23.0,48.0,42
10-09-2026 18:21:57,23.0,48.0,37
10-09-2026 18:21:59,23.0,48.0,43
10-09-2026 18:22:01,23.0,48.0,49
10-09-2026 18:22:03,23.0,48.0,45
10-09-2026 18:22:05,23.0,48.0,37
10-09-2026 18:22:07,23.0,48.0,45
10-09-2026 18:22:09,23.0,48.0,50
10-09-2026 18:22:11,23.0,48.0,38
10-09-2026 18:22:13,23.0,48.0,39
10-09-2026 18:22:15,23.0,48.0,47
10-09-2026 18:22:17,23.0,48.0,34
10-09-2026 18:22:19,23.0,48.0,37
10-09-2026 18:22:21,23.0,48.0,46
10-09-2026 18:22:23,23.0,48.0,48
10-09-2026 18:22:25,23.0,48.0,40
10-09-2026 18:22:27,23.0,48.0,45
10-09-2026 18:22:29,23.0,48.0,52
10-09-2026 18:22:31,23.0,48.0,37
10-09-2026 18:22:33,23.0,48.0,39
10-09-2026 18:22:35,23.0,48.0,49
10-09-2026 18:22:37,23.0,48.0,34
10-09-2026 18:22:39,23.0,48.0,50
10-09-2026 18:22:41,23.0,48.0,39
10-09-2026 18:22:43,23.0,48.0,45
10-09-2026 18:22:45,23.0,48.0,36
10-09-2026 18:22:47,23.0,48.0,49
10-09-2026 18:22:49,23.0,48.0,36
10-09-2026 18:22:51,23.0,48.0,31
10-09-2026 18:22:53,23.0,48.0,37
10-09-2026 18:22:55,23.0,48.0,46
10-09-2026 18:22:57,23.0,48.0,39
10-09-2026 18:22:59,23.0,48.0,42
